Date,Adj Close,Volume,Surprise_EPS,Total Sentiment,Avg Sentiment
2020-06-01,260.480224609375,2035000.0,-1.11,4.1563,0.5937571428571429
2020-06-02,259.7706604003906,1809800.0,-1.11,2.4222,0.8074
2020-06-03,263.515625,1802200.0,-1.11,0.0,0.0
2020-06-04,255.95675659179688,1997600.0,-1.11,2.8539000000000003,0.5707800000000001
2020-06-05,261.0518493652344,2336800.0,-1.11,0.0,0.0
2020-06-08,263.0130310058594,2095800.0,-1.11,0.0,0.0
2020-06-09,261.90924072265625,2691000.0,-1.11,0.0,0.0
2020-06-10,261.4953308105469,1603500.0,-1.11,0.0,0.0
2020-06-11,247.86570739746094,2548900.0,-1.11,0.0,0.0
2020-06-12,254.3404998779297,1436500.0,-1.11,0.0,0.0
2020-06-15,258.68658447265625,1532400.0,-1.11,0.0,0.0
2020-06-16,260.94342041015625,1837500.0,-1.11,0.7123999999999999,0.17809999999999998
2020-06-17,260.1451416015625,1380100.0,-1.11,0.0,0.0
2020-06-18,254.92977905273438,1776100.0,-1.11,0.0,0.0
2020-06-19,262.84686279296875,6193100.0,-1.11,0.0,0.0
2020-06-22,261.85723876953125,2034300.0,-1.11,0.68,0.34
2020-06-23,261.7582702636719,1941400.0,-1.11,3.2964,0.8241
2020-06-24,251.54522705078125,3475300.0,-1.11,3.2964,0.8241
2020-06-25,251.72337341308594,2648700.0,-1.11,1.978,0.989
2020-06-26,243.92503356933594,3268800.0,-1.11,1.978,0.989
2020-06-29,251.16917419433594,1638200.0,-1.11,0.4046,0.2023
2020-06-30,255.8600616455078,1980300.0,-1.11,0.5464,0.2732
2020-07-01,262.6390380859375,1207200.0,-1.11,0.0,0.0
2020-07-02,261.4712829589844,1175700.0,-1.11,0.0,0.0
2020-07-06,263.2130432128906,1504600.0,-1.11,2.646,0.6615
2020-07-07,263.2130432128906,1289800.0,-1.11,2.646,0.6615
2020-07-08,261.9561767578125,1389000.0,-1.11,0.68,0.34
2020-07-09,262.84686279296875,1143400.0,-1.11,0.0,0.0
2020-07-10,261.6098327636719,911400.0,-1.11,0.0,0.0
2020-07-13,253.277099609375,1791700.0,-1.11,0.0,0.0
2020-07-14,256.2558898925781,1877500.0,-1.11,0.0,0.0
2020-07-15,254.6031951904297,1301000.0,-1.11,0.0,0.0
2020-07-16,254.81103515625,1475200.0,-1.11,0.0,0.0
2020-07-17,256.42413330078125,1291900.0,-1.11,0.0,0.0
2020-07-20,257.82940673828125,1422200.0,-1.11,0.0,0.0
2020-07-21,256.5231018066406,1161900.0,-1.11,-0.2054,-0.1027
2020-07-22,256.3548889160156,1355700.0,-1.11,-0.2054,-0.1027
2020-07-23,255.22665405273438,1324900.0,-1.11,-0.2054,-0.1027
2020-07-24,253.67294311523438,1391300.0,-1.11,0.0,0.0
2020-07-27,257.6116943359375,1417500.0,-1.11,2.4177999999999997,0.6044499999999999
2020-07-28,264.0343933105469,1553800.0,-1.11,2.4177999999999997,0.6044499999999999
2020-07-29,268.4778747558594,1452700.0,-1.11,2.4177999999999997,0.6044499999999999
2020-07-30,259.7690734863281,1959900.0,-1.05,0.6362,0.06362
2020-07-31,258.6805114746094,1781200.0,-1.05,0.0,0.0
2020-08-03,253.9203338623047,1504600.0,-1.05,0.0,0.0
2020-08-04,257.47314453125,1782900.0,-1.05,0.0,0.0
2020-08-05,252.6437225341797,1071400.0,-1.05,0.0,0.0
2020-08-06,252.8614501953125,1127600.0,-1.05,0.0,0.0
