Date,Adj Close,Volume,Surprise_EPS,Total Sentiment,Avg Sentiment
2020-06-01,238.30999755859375,978500,0.26,2.7492,0.39274285714285717
2020-06-02,239.86000061035156,899500,0.26,2.7492,0.39274285714285717
2020-06-03,233.41000366210938,1984400,0.26,2.807,0.70175
2020-06-04,226.69000244140625,3109000,0.26,1.5212000000000003,0.3803000000000001
2020-06-05,231.38999938964844,1755300,0.26,5.8448,0.7306
2020-06-08,237.7899932861328,1781700,0.26,0.0,0.0
2020-06-09,233.55999755859375,875400,0.26,-0.1655,-0.1655
2020-06-10,232.67999267578125,1205400,0.26,0.5859,0.5859
2020-06-11,221.9199981689453,1443800,0.26,0.5859,0.5859
2020-06-12,221.85000610351562,1416300,0.26,0.5859,0.5859
2020-06-15,226.3000030517578,1205600,0.26,0.5859,0.5859
2020-06-16,228.6999969482422,977600,0.26,0.5859,0.5859
2020-06-17,229.24000549316406,804000,0.26,0.6908,0.6908
2020-06-18,230.3300018310547,1126800,0.26,0.34,0.34
2020-06-19,230.72999572753906,1895900,0.26,0.34,0.34
2020-06-22,232.8800048828125,1360200,0.26,0.0,0.0
2020-06-23,229.30999755859375,1387900,0.26,0.0,0.0
2020-06-24,223.39999389648438,1284000,0.26,0.0,0.0
2020-06-25,226.89999389648438,973700,0.26,0.0,0.0
2020-06-26,225.38999938964844,2181700,0.26,0.0,0.0
2020-06-29,227.08999633789062,956100,0.26,0.34,0.34
2020-06-30,229.6699981689453,1584800,0.26,-0.5499,-0.5499
2020-07-01,229.36000061035156,1323700,0.26,-0.5499,-0.5499
2020-07-02,230.52999877929688,1424400,0.26,-0.5499,-0.5499
2020-07-06,235.91000366210938,1022100,0.26,-0.5499,-0.5499
2020-07-07,233.07000732421875,1255900,0.26,0.6705,0.6705
2020-07-08,242.82000732421875,1953800,0.26,1.8590999999999998,0.6196999999999999
2020-07-09,248.5800018310547,1974000,0.26,0.7184,0.7184
2020-07-10,248.9600067138672,1362200,0.26,0.7184,0.7184
2020-07-13,241.05999755859375,2488200,0.26,0.7184,0.7184
2020-07-14,245.3300018310547,1488300,0.26,0.7184,0.7184
2020-07-15,240.5,776600,0.26,0.3976,0.3976
2020-07-16,237.3800048828125,878300,0.26,0.3976,0.3976
