Date,Adj Close,Volume,Surprise_EPS,Total Sentiment,Avg Sentiment
2020-09-23,266.1099853515625,1468300,0.13,0.9176,0.4588
2020-09-24,264.4700012207031,838700,0.13,0.9176,0.4588
2020-09-25,272.92999267578125,809700,0.13,0.9176,0.4588
2020-09-28,276.6600036621094,1020300,0.13,0.9176,0.4588
2020-09-29,274.4100036621094,616400,0.13,0.9176,0.4588
2020-09-30,274.239990234375,615200,0.13,0.9176,0.4588
2020-10-01,279.8399963378906,1038200,0.13,0.9176,0.4588
2020-10-02,277.5899963378906,865600,0.13,0.9176,0.4588
2020-10-05,282.9200134277344,678200,0.13,0.9176,0.4588
2020-10-06,288.1000061035156,982900,0.13,0.9176,0.4588
2020-10-07,294.8599853515625,1074900,0.13,0.9176,0.4588
2020-10-08,291.3800048828125,724700,0.13,0.9176,0.4588
2020-10-09,304.3500061035156,2321200,0.13,0.9176,0.4588
2020-10-12,306.95001220703125,844800,0.13,0.9176,0.4588
2020-10-13,313.7200012207031,962600,0.13,0.9176,0.4588
2020-10-14,312.05999755859375,748200,0.13,0.9176,0.4588
2020-10-15,306.0,1056200,0.13,0.9176,0.4588
2020-10-16,307.17999267578125,987700,0.13,0.9176,0.4588
2020-10-19,301.9649963378906,1428500,0.13,0.4526,0.2263
2020-10-20,300.3900146484375,1257300,0.13,0.4526,0.2263
2020-10-21,294.6099853515625,617900,0.13,2.5646000000000004,0.6411500000000001
2020-10-22,298.1099853515625,585800,0.13,2.5646000000000004,0.6411500000000001
2020-10-23,302.0,434500,0.13,2.5646000000000004,0.6411500000000001
2020-10-26,292.739990234375,768500,0.13,3.319,0.82975
2020-10-27,292.0299987792969,494000,0.13,3.319,0.82975
2020-10-28,285.010009765625,662800,0.13,3.319,0.82975
2020-10-29,282.6199951171875,472700,0.13,3.319,0.82975
2020-10-30,267.70001220703125,1120500,0.13,3.319,0.82975
2020-11-02,247.2899932861328,2716000,0.13,3.5201000000000002,0.5028714285714286
2020-11-03,255.5500030517578,2039200,0.13,0.9967,0.9967
2020-11-04,276.1300048828125,1544400,0.13,0.0,0.0
2020-11-05,311.4800109863281,2666200,0.13,1.1441,0.22881999999999997
2020-11-06,304.57000732421875,966400,0.13,1.1441,0.22881999999999997
2020-11-09,285.55999755859375,1449100,0.13,1.1441,0.22881999999999997
2020-11-10,275.19000244140625,1431400,0.13,1.1441,0.22881999999999997
2020-11-11,288.0,1078400,0.13,1.1441,0.22881999999999997
2020-11-12,289.3900146484375,466500,0.13,1.1441,0.22881999999999997
2020-11-13,287.07000732421875,743700,0.13,1.1441,0.22881999999999997
2020-11-16,288.4800109863281,377100,0.13,-1.1148,-0.5574
2020-11-17,302.92999267578125,1249600,0.13,-1.1148,-0.5574
2020-11-18,301.010009765625,710600,0.13,-1.1148,-0.5574
2020-11-19,314.04998779296875,913900,0.13,1.7378,0.8689
2020-11-20,314.2099914550781,924500,0.13,1.7378,0.8689
2020-11-23,315.3599853515625,644900,0.13,1.7378,0.8689
2020-11-24,317.55999755859375,542300,0.13,1.7378,0.8689
2020-11-25,327.5299987792969,1025000,0.13,1.7378,0.8689
2020-11-27,326.94000244140625,665600,0.13,1.7378,0.8689
2020-11-30,328.9100036621094,1433600,0.13,1.9373,0.6457666666666667
2020-12-01,328.55999755859375,1145900,0.13,1.9373,0.6457666666666667
2020-12-02,321.70001220703125,750400,0.13,1.9373,0.6457666666666667
2020-12-03,319.17999267578125,1119900,0.13,0.4767,0.4767
2020-12-04,318.1499938964844,1256500,0.13,1.6841,0.5613666666666667
2020-12-07,323.94000244140625,2144000,0.14,0.13380000000000003,0.03345000000000001
2020-12-08,314.489990234375,4286100,0.14,1.03,0.14714285714285716
2020-12-09,307.29998779296875,1813600,0.14,1.03,0.14714285714285716
2020-12-10,314.6600036621094,1160500,0.14,0.0,0.0
2020-12-11,318.42999267578125,815800,0.14,0.0,0.0
2020-12-14,314.7900085449219,666100,0.14,0.0,0.0
2020-12-15,321.010009765625,1326000,0.14,0.0,0.0
2020-12-16,335.9599914550781,1215700,0.14,0.0,0.0
2020-12-17,356.0,3954600,0.14,0.0,0.0
2020-12-18,366.8999938964844,2191200,0.14,0.9695,0.9695
2020-12-21,354.6199951171875,2149000,0.14,-0.0823,-0.0823
2020-12-22,361.1499938964844,1666900,0.14,-0.0823,-0.0823
2020-12-23,352.1600036621094,925800,0.14,-0.0823,-0.0823
2020-12-24,356.739990234375,376100,0.14,-0.0823,-0.0823
2020-12-28,343.1099853515625,989400,0.14,-0.0823,-0.0823
2020-12-29,340.489990234375,1116000,0.14,-0.0823,-0.0823
2020-12-30,341.30999755859375,413500,0.14,-0.0823,-0.0823
2020-12-31,338.9100036621094,668600,0.14,-0.0823,-0.0823
2021-01-04,335.9200134277344,1313100,0.14,-0.0823,-0.0823
2021-01-05,333.2799987792969,897000,0.14,-0.0823,-0.0823
2021-01-06,318.0899963378906,1600100,0.14,0.7783,0.38915
2021-01-07,334.57000732421875,1340300,0.14,0.7783,0.38915
2021-01-08,345.0,1121700,0.14,0.0,0.0
2021-01-11,342.5799865722656,1038600,0.14,0.0,0.0
2021-01-12,348.0299987792969,869400,0.14,0.0,0.0
2021-01-13,354.75,869500,0.14,0.0,0.0
2021-01-14,340.0,1058200,0.14,-0.1531,-0.1531
2021-01-15,328.760009765625,1250800,0.14,-0.1027,-0.1027
2021-01-19,333.9200134277344,1136200,0.14,-0.1027,-0.1027
2021-01-20,336.3800048828125,792100,0.14,-0.1027,-0.1027
2021-01-21,342.04998779296875,705000,0.14,-0.1027,-0.1027
2021-01-22,341.8999938964844,759200,0.14,-0.1027,-0.1027
2021-01-25,318.3900146484375,2105400,0.14,-0.1027,-0.1027
2021-01-26,305.5,1970500,0.14,-0.1027,-0.1027
2021-01-27,296.3800048828125,1524700,0.14,-0.1027,-0.1027
2021-01-28,317.1600036621094,2100000,0.14,-0.1027,-0.1027
2021-01-29,309.8699951171875,1595800,0.14,-0.1027,-0.1027
