Date,Adj Close,Volume,Surprise_EPS,Total Sentiment,Avg Sentiment
2020-07-16,185.50999450683594,7350000,0.01,-0.34,-0.34
2020-07-17,187.77999877929688,4324300,0.01,0.9826,0.4913
2020-07-20,195.08999633789062,5729000,0.01,-0.1165,-0.05825
2020-07-21,190.8000030517578,5377800,0.01,-0.1165,-0.05825
2020-07-22,191.30999755859375,2833000,0.01,0.969,0.969
2020-07-23,188.5399932861328,3639500,0.01,0.969,0.969
2020-07-24,188.49000549316406,3908400,0.01,1.4125999999999999,0.7062999999999999
2020-07-27,190.9600067138672,3015700,0.01,0.9886,0.32953333333333334
2020-07-28,189.5,3114200,0.01,0.0,0.0
2020-07-29,193.61000061035156,3747800,0.01,1.0708,0.5354
2020-07-30,191.6999969482422,3587400,0.01,1.0708,0.5354
2020-07-31,194.85000610351562,3734600,0.01,1.0708,0.5354
2020-08-03,203.19000244140625,6557500,0.01,1.0708,0.5354
2020-08-04,201.41000366210938,4480300,0.01,1.0708,0.5354
2020-08-05,202.63999938964844,3615800,0.01,1.0708,0.5354
2020-08-06,207.7899932861328,5113300,0.01,1.0708,0.5354
2020-08-07,201.0500030517578,5423400,0.01,1.0708,0.5354
2020-08-10,197.16000366210938,5528200,0.01,1.0708,0.5354
2020-08-11,191.99000549316406,5015400,0.01,1.0708,0.5354
2020-08-12,192.6199951171875,3982200,0.01,1.0708,0.5354
2020-08-13,195.13999938964844,4711600,0.01,1.0708,0.5354
2020-08-14,193.4600067138672,2833000,0.01,1.0708,0.5354
2020-08-17,196.74000549316406,3574500,0.01,1.0708,0.5354
2020-08-18,204.00999450683594,7284800,0.01,1.0708,0.5354
2020-08-19,205.11000061035156,7080700,0.01,0.0,0.0
2020-08-20,209.50999450683594,5175100,0.01,0.0,0.0
2020-08-21,207.52999877929688,5727800,0.01,0.0,0.0
2020-08-24,208.4600067138672,5699000,0.01,0.0,0.0
2020-08-25,216.0500030517578,27096500,0.77,0.0,0.0
2020-08-26,272.32000732421875,63253400,0.77,0.0,0.0
2020-08-27,276.32000732421875,22817100,0.77,0.0,0.0
2020-08-28,271.1000061035156,28068000,0.77,0.0,0.0
2020-08-31,272.6499938964844,16010100,0.77,0.0,0.0
2020-09-01,281.25,13303200,0.77,0.0,0.0
2020-09-02,276.69000244140625,12963800,0.77,0.0,0.0
2020-09-03,265.010009765625,14000600,0.77,0.0,0.0
2020-09-04,254.6999969482422,14374300,0.77,0.0,0.0
2020-09-08,241.27000427246094,15229600,0.77,0.0,0.0
2020-09-09,250.42999267578125,9988600,0.77,0.0,0.0
2020-09-10,247.8000030517578,5945000,0.77,0.0,0.0
2020-09-11,243.10000610351562,5455200,0.77,0.0,0.0
2020-09-14,246.63999938964844,4255200,0.77,0.0,0.0
2020-09-15,251.67999267578125,4133600,0.77,0.0,0.0
2020-09-16,250.60000610351562,5441200,0.77,0.0,0.0
2020-09-17,244.52999877929688,5279500,0.77,0.0,0.0
2020-09-18,242.77999877929688,6595600,0.77,0.0,0.0
2020-09-21,245.0500030517578,5561600,0.77,0.0,0.0
2020-09-22,247.77999877929688,3600800,0.77,0.0,0.0
2020-09-23,235.99000549316406,7507900,0.77,0.0,0.0
2020-09-24,237.5500030517578,4166800,0.77,0.0,0.0
2020-09-25,242.74000549316406,5117800,0.77,0.0,0.0
2020-09-28,246.6699981689453,4088300,0.77,0.0,0.0
2020-09-29,247.4499969482422,3983700,0.77,0.0,0.0
