Date,Adj Close,Volume,Surprise_EPS,Total Sentiment,Avg Sentiment
2020-11-18,190.1199951171875,8095400,0.13,3.1336000000000004,0.39170000000000005
2020-11-19,190.89999389648438,9391500,0.13,2.2336,0.5584
2020-11-20,192.6699981689453,11514100,0.13,2.3286,0.7761999999999999
2020-11-23,200.82000732421875,12020000,0.13,3.7707,0.75414
2020-11-24,206.0,14781600,0.13,1.8983999999999999,0.2109333333333333
2020-11-25,214.4600067138672,13817500,0.13,2.3552,0.23552
2020-11-27,211.38999938964844,5363200,0.13,1.8683,0.6227666666666667
2020-11-30,214.1199951171875,12976100,0.13,1.3573,0.4524333333333333
2020-12-01,216.5399932861328,10147000,0.13,3.9913000000000003,0.39913000000000004
2020-12-02,212.55999755859375,7537400,0.13,0.6705,0.1341
2020-12-03,214.5399932861328,7645200,0.13,0.0,0.0
2020-12-04,217.77000427246094,6214600,0.13,2.9092000000000002,0.4848666666666667
2020-12-07,217.92999267578125,5363400,0.13,0.952,0.10577777777777778
2020-12-08,216.94000244140625,5419600,0.13,3.5232,0.5033142857142857
2020-12-09,210.8000030517578,7807500,0.13,2.2313,0.2789125
2020-12-10,215.33999633789062,6556800,0.13,3.2632,0.8158
2020-12-11,214.05999755859375,4283400,0.13,0.7813000000000001,0.19532500000000003
2020-12-14,220.7899932861328,9759400,0.13,3.2234,0.402925
2020-12-15,221.60000610351562,6508100,0.13,1.3433,0.44776666666666665
2020-12-16,230.1999969482422,10110000,0.13,4.6918,0.36090769230769226
2020-12-17,235.50999450683594,8914100,0.13,2.7671,0.3074555555555556
2020-12-18,236.4499969482422,11534700,0.13,8.4988,0.6070571428571429
2020-12-21,237.72000122070312,8156000,0.13,2.5268,0.50536
2020-12-22,243.49000549316406,6331700,0.13,1.5682000000000003,0.2613666666666667
2020-12-23,239.44000244140625,6421300,0.13,3.567,0.39633333333333337
2020-12-24,238.63999938964844,3053800,0.13,2.9391,0.3673875
2020-12-28,235.72999572753906,7079500,0.13,1.6695000000000002,0.5565000000000001
2020-12-29,231.02999877929688,8316100,0.13,-0.4019,-0.4019
2020-12-30,231.50999450683594,6017600,0.13,2.4685,0.24685
2020-12-31,234.1999969482422,5002700,0.13,4.6246,0.3303285714285714
2021-01-04,231.9199981689453,8148700,0.13,1.7098,0.28496666666666665
2021-01-05,234.91000366210938,5047800,0.13,4.0465,0.40465
2021-01-06,226.8300018310547,9211700,0.13,0.975,0.325
2021-01-07,235.0399932861328,7107900,0.13,3.8266999999999998,0.42518888888888884
2021-01-08,242.4600067138672,6767700,0.13,3.5411,0.5058714285714286
2021-01-11,237.5,5073100,0.13,0.6369,0.6369
2021-01-12,237.63999938964844,4145600,0.13,1.5808999999999997,0.5269666666666666
2021-01-13,244.89999389648438,7354900,0.13,3.0233000000000003,0.2519416666666667
2021-01-14,242.05999755859375,6976700,0.13,2.6506,0.22088333333333332
2021-01-15,239.7899932861328,8373300,0.13,9.2775,0.8434090909090909
2021-01-19,247.25,7436800,0.13,1.2635999999999998,0.31589999999999996
2021-01-20,244.25999450683594,5803200,0.13,1.3194,0.21989999999999998
2021-01-21,248.63999938964844,10336600,0.13,7.133800000000001,0.4755866666666667
2021-01-22,252.0,7800500,0.13,4.8112,0.48112000000000005
2021-01-25,247.75,8499400,0.13,0.39869999999999994,0.19934999999999997
2021-01-26,241.0,7883000,0.13,4.0563,0.5794714285714286
2021-01-27,229.94000244140625,11787000,0.13,1.3733,0.45776666666666666
2021-01-28,237.7899932861328,8295500,0.13,1.3733,0.45776666666666666
2021-01-29,234.30999755859375,9805800,0.13,1.3733,0.45776666666666666
