Date,Adj Close,Volume,Surprise_EPS,Total Sentiment,Avg Sentiment
2020-06-01,758.0,1843300,0.37,0.0,0.0
2020-06-02,779.5,2664400,0.37,1.9672,0.4918
2020-06-03,762.02001953125,1892000,0.37,3.2842000000000002,0.5473666666666667
2020-06-04,735.1900024414062,2767200,0.37,1.998,0.999
2020-06-05,727.77001953125,2477300,0.37,3.1042,0.5173666666666666
2020-06-08,730.6699829101562,1889500,0.37,0.8834,0.8834
2020-06-09,741.7000122070312,1517000,0.37,0.8834,0.8834
2020-06-10,743.6400146484375,1492100,0.37,0.8834,0.8834
2020-06-11,725.1199951171875,2288000,0.37,0.8834,0.8834
2020-06-12,742.5800170898438,2122000,0.37,2.931,0.32566666666666666
2020-06-15,805.469970703125,4060700,0.37,10.401699999999998,0.40006538461538454
2020-06-16,805.760009765625,2638800,0.37,6.771400000000001,0.42321250000000005
2020-06-17,817.3599853515625,1839400,0.37,1.4702,0.36755
2020-06-18,863.5599975585938,3085800,0.37,0.296,0.09866666666666667
2020-06-19,881.0,4020300,0.37,0.7501,0.25003333333333333
2020-06-22,904.8099975585938,2395600,0.37,0.7501,0.25003333333333333
2020-06-23,911.3400268554688,2430400,0.37,1.2991000000000001,0.25982000000000005
2020-06-24,897.0,3420000,0.37,0.9878,0.9878
2020-06-25,916.3200073242188,2419200,0.37,0.9878,0.9878
2020-06-26,910.0,2720800,0.37,0.9971,0.9971
2020-06-29,922.4199829101562,2740500,0.37,0.6249,0.6249
2020-06-30,949.2000122070312,2749100,0.37,1.1189,0.55945
2020-07-01,1016.6400146484375,3448300,0.37,-0.40669999999999995,-0.20334999999999998
2020-07-02,1029.969970703125,3459400,0.37,3.7848000000000006,0.7569600000000001
2020-07-06,986.77001953125,4350700,0.37,0.5317,0.26585
2020-07-07,1013.989990234375,3290900,0.37,1.1532,0.3844
2020-07-08,1017.2999877929688,2057200,0.37,1.107,0.22139999999999999
2020-07-09,1040.02001953125,2865300,0.37,0.3211,0.10703333333333333
