,Daily average,weekly average,monthly average,long term average,short term average
2019-08-20,0.10198695652173914,0.790345513167801,3.2113847468664036,7.629793348455075,0.790345513167801
2019-08-21,0.12008285714285714,0.6863157071569735,3.251449451141633,7.585288085367768,0.6863157071569735
2019-08-22,0.05101666666666667,0.6048561762657632,3.299998231186079,7.539692602417126,0.6048561762657632
2019-08-23,0.20939,0.5326633418031245,3.3453922787119073,7.496993891495342,0.5326633418031245
2019-08-24,0.32921904761904763,0.5369307909843779,3.3839060526430704,7.46002410307308,0.5369307909843779
2019-08-25,0.03803913043478261,0.5792090942028985,3.4168809096781763,7.425736344406054,0.5792090942028985
2019-08-26,0.24907200000000002,0.6613925186335404,3.445899704300334,7.392832564926548,0.6613925186335404
2019-08-27,0.14470222222222223,0.7310314986197377,3.4748732875023425,7.359849865338183,0.7310314986197377
2019-08-28,0.29301041666666666,0.7348102980935128,3.497171023686378,7.328758892339053,0.7348102980935128
2019-08-29,0.2136909090909091,0.803012973908338,3.5243925375795704,7.307112110064419,0.803012973908338
2019-08-30,0.16421714285714287,0.8004881021041158,3.535052395063954,7.296783306453191,0.8004881021041158
2019-08-31,0.37679772727272726,0.872159051006964,3.5278762809574284,7.293989575667284,0.872159051006964
2019-09-01,0.2581230769230769,0.9441603227120101,3.531166212298511,7.297445561043851,0.9441603227120101
2019-09-02,0.4195888888888889,1.0237231447025197,3.5475232289191365,7.308985902270345,1.0237231447025197
2019-09-03,0.3163794117647059,1.1625402482056342,3.5811785592309344,7.320886376454685,1.1625402482056342
2019-09-04,0.11735277777777778,1.178472238072385,3.618524049875727,7.335737608108319,1.178472238072385
2019-09-05,0.06929411764705883,1.1559188230560289,3.652426680180168,7.355316578061948,1.1559188230560289
2019-09-06,0.15825652173913043,1.0165578213027382,3.6780982618484903,7.3765860743845515,1.0165578213027382
2019-09-07,0.2766969696969697,0.8292356418056227,3.704759406683977,7.404060710137696,0.8292356418056227
2019-09-08,0.08665,0.6990990052378,3.736056260450883,7.435861531847886,0.6990990052378
2019-09-09,0.1379142857142857,0.6333246505057887,3.7623335631057095,7.463864506681667,0.6333246505057887
2019-09-10,0.22393684210526316,0.6493034676527499,3.7902113165281555,7.482338433730959,0.6493034676527499
2019-09-11,0.11771363636363637,0.6354570619833122,3.820440140702592,7.495648810858936,0.6354570619833122
2019-09-12,0.297469696969697,0.681991275000743,3.8570518698268135,7.509836317615045,0.681991275000743
2019-09-13,0.2806888888888889,0.7470640967950178,3.8929909213769753,7.528734879516323,0.7470640967950178
2019-09-14,0.30707307692307695,0.816500897202213,3.933428337195719,7.553352227063884,0.816500897202213
2019-09-15,0.6100111111111111,1.04875789962961,3.9899943275910927,7.589446642057382,1.04875789962961
2019-09-16,0.2067423076923077,1.2056281304952357,4.055554946421528,7.638220231343426,1.2056281304952357
2019-09-17,0.2372,1.3159324883449883,4.122207834749827,7.688501770337946,1.3159324883449883
2019-09-18,0.06116296296296296,1.3439752590002592,4.181182668364322,7.736341021164862,1.3439752590002592
2019-09-19,0.1669820512820513,1.138186396011396,4.242024702010265,7.783270757106349,1.138186396011396
2019-09-20,0.0600625,0.9184094284188032,4.2965135832044945,7.8302131029930795,0.9184094284188032
2019-09-21,0.4048,0.751404683048433,4.336676888204085,7.879325784482203,0.751404683048433
2019-09-22,0.13659000000000002,0.6647342254273504,4.361348975594896,7.927474822031939,0.6647342254273504
2019-09-23,0.19527586206896552,0.6958944854602613,4.3616669754258055,7.974221880626229,0.6958944854602613
2019-09-24,0.1560457142857143,0.7877205009876777,4.357579026585695,8.014003003032647,0.7877205009876777
2019-09-25,0.14685172413793104,0.7731594475495769,4.363132988577797,8.046415897289075,0.7731594475495769
2019-09-26,0.21605454545454544,0.7596077712158531,4.3797512253404,8.080338044677951,0.7596077712158531
2019-09-27,0.1292851851851852,0.7224849729644558,4.392424076251735,8.118882881215132,0.7224849729644558
2019-09-28,0.6154125,0.7762080675702012,4.411459066262398,8.169651397717303,0.7762080675702012
2019-09-29,0.33838666666666667,0.9423019667736479,4.451257995067057,8.229448761730515,0.9423019667736479
2019-09-30,0.2314,1.0923660932498216,4.49276077948902,8.29086147770059,1.0923660932498216
2019-10-01,0.2796228571428571,1.2965123069363587,4.534234099511346,8.351868856637779,1.2965123069363587
2019-10-02,0.1974,1.2813136991943241,4.573383990962244,8.413509872549865,1.2813136991943241
2019-10-03,0.15910270270270271,1.1734103648291148,4.606003746878256,8.475792138091462,1.1734103648291148
2019-10-04,0.1737948717948718,1.0472693847762597,4.626739298317458,8.538974120090023,1.0472693847762597
2019-10-05,0.3337195652173913,0.8970681637526203,4.621486279541125,8.608257690883036,0.8970681637526203
2019-10-06,0.19079200000000002,0.8497180677289808,4.598352734510612,8.683330183027593,0.8497180677289808
2019-10-07,-0.010232142857142853,0.8048552513063709,4.568478886496275,8.757803967250098,0.8048552513063709
2019-10-08,0.09214,0.7539799989863251,4.538402119906303,8.824634430434486,0.7539799989863251
2019-10-09,0.16234189189189188,0.6467361513162709,4.512727851200077,8.889267275807054,0.6467361513162709
2019-10-10,0.19278070175438597,0.5416414790848132,4.4981047915241525,8.953994997163223,0.5416414790848132
2019-10-11,0.10403695652173912,0.5074477930880373,4.483532068410026,9.017241779844394,0.5074477930880373
2019-10-12,0.45060666666666666,0.5832844917066462,4.47269873502091,9.080649837792038,0.5832844917066462
2019-10-13,0.18757142857142858,0.708272992826514,4.479625768425638,9.14133856535247,0.708272992826514
2019-10-14,0.08878666666666667,0.8067658097358554,4.486738980132146,9.197417349129838,0.8067658097358554
2019-10-15,0.1528813953488372,0.8889024615072509,4.489415193853481,9.245927764091695,0.8889024615072509
2019-10-16,0.20321166666666668,0.81957369661198,4.488537186630233,9.287236280172248,0.81957369661198
2019-10-17,0.15209433962264152,0.7350682753096279,4.490148680318135,9.320161274642333,0.7350682753096279
2019-10-18,0.0811,0.6746396961125389,4.469438822479766,9.344945630456014,0.6746396961125389
2019-10-19,0.4222821428571429,0.6693501940857519,4.419237667022352,9.36751067112848,0.6693501940857519
2019-10-20,-0.04161764705882353,0.6647021136275924,4.35911006882205,9.389571657945387,0.6647021136275924
2019-10-21,0.1364404255319149,0.6650098268839479,4.284343159188156,9.410381029591436,0.6650098268839479
2019-10-22,0.05086538461538462,0.6596805529608163,4.200787335284133,9.426203075984022,0.6596805529608163
2019-10-23,0.021947540983606552,0.4869174416922241,4.115680664031416,9.437957319119763,0.4869174416922241
2019-10-24,0.2237855072463768,0.4417124474313046,4.034766489404867,9.451825877948366,0.4417124474313046
