,High,Low,Open,Close,Volume,Adj Close,Surprise_EPS,Total Sentiment,Avg Sentiment,Weekly Sentiment,Monthly Sentiment,Quarterly Sentiment,weekly stock,monthly stock,quarterly stock
2020-06-01,207.1999969482422,203.94000244140625,205.89999389648438,206.57000732421875,16169700.0,206.57000732421875,0.42,1.0928,0.1366,1.4698490614749598,6.233410359105675,1.4698490614749598,6.017326927946489,24.847104333957848,39.26836213029243
2020-06-02,214.57000732421875,207.1699981689453,207.2100067138672,214.3300018310547,22485800.0,214.3300018310547,0.42,1.2645,0.4215,1.4698490614749598,6.233410359105675,1.4698490614749598,2.981383537095915,18.874321462783882,33.919654890661484
2020-06-03,218.97000122070312,213.75,215.60000610351562,218.61000061035156,19999500.0,218.61000061035156,0.42,2.8455,0.9485,1.4698490614749598,6.233410359105675,1.4698490614749598,2.319194936770708,15.122820303870538,36.315813168653904
2020-06-04,220.0,216.32000732421875,217.27999877929688,218.0399932861328,14962400.0,218.0399932861328,0.42,2.8455,0.9485,1.4698490614749598,6.233410359105675,1.4698490614749598,-1.284162483574442,14.006608643050347,35.78701909777053
2020-06-05,220.58999633789062,218.6999969482422,220.0,219.5500030517578,11983200.0,219.5500030517578,0.42,2.8455,0.9485,1.4698490614749598,6.233410359105675,1.4698490614749598,-0.8699629403599239,13.50945263030453,28.672282429165826
2020-06-06,220.52666219075522,217.57666524251303,219.86666870117188,219.36666870117188,12232533.333333334,219.36666870117188,0.42,2.8455,0.9485,1.4698490614749598,6.233410359105675,1.4698490614749598,-0.8798067909470751,10.5455087756933,28.273824056541496
2020-06-07,220.46332804361978,216.45333353678384,219.73333740234375,219.18333435058594,12481866.666666666,219.18333435058594,0.42,2.8455,0.9485,3.3275249999999996,6.233410359105675,1.4698490614749598,-0.8896671091727121,12.754922778182365,27.084255317608484
2020-06-08,220.39999389648438,215.3300018310547,219.60000610351562,219.0,12731200.0,219.0,0.42,2.8455,0.9485,3.66225,6.233410359105675,1.4698490614749598,-0.899543936394121,14.016742212768737,25.89269490002497
2020-06-09,220.72000122070312,216.1999969482422,216.30999755859375,220.72000122070312,14140100.0,220.72000122070312,0.42,2.8455,0.9485,3.7939999999999996,6.233410359105675,1.4698490614749598,0.8608163673325311,14.286575800642828,23.62381927930566
2020-06-10,225.0,220.60000610351562,222.0,223.67999267578125,13372400.0,223.67999267578125,0.42,1.2057,0.4019,3.6573499999999997,6.233410359105675,1.4698490614749598,0.25483160894276397,13.917205786006392,20.717094892371232
2020-06-11,219.9499969482422,213.55999755859375,218.0,215.24000549316406,15560300.0,215.24000549316406,0.42,1.2057,0.4019,3.38405,6.233410359105675,1.4698490614749598,3.8561547951792603,19.819730214918238,26.904844325122223
2020-06-12,219.5,213.8800048828125,218.5,217.63999938964844,12716500.0,217.63999938964844,0.42,1.2057,0.4019,2.9741,6.233410359105675,1.4698490614749598,1.3784230878575754,15.64969566904609,22.932360109946853
2020-06-13,218.90666707356772,213.50333658854166,217.0366668701172,217.4366658528646,14284300.0,217.4366658528646,0.42,1.2057,0.4019,2.4274999999999998,6.233410359105675,1.4698490614749598,1.5912687099173408,15.84063060148976,24.914528231110754
