Date,Adj Close,Volume,Surprise_EPS,Total Sentiment,Avg Sentiment,Weekly Sentiment,Monthly Sentiment,Quarterly Sentiment,weekly stock,monthly stock,quarterly stock
2020-06-01,111.22872161865234,1209500.0,0.03,0.9984,0.9984,0.5024203944773175,2.068062307692308,0.5024203944773175,8.95549486997402,2.349713158768214,5.766710147101603
2020-06-02,115.19344329833984,3112600.0,0.03,0.9984,0.9984,0.5024203944773175,2.068062307692308,0.5024203944773175,-0.9845923157954345,0.6249902722994373,3.563620155066998
2020-06-03,119.94713592529295,3762300.0,0.03,0.9633,0.9633,0.5024203944773175,2.068062307692308,0.5024203944773175,-2.6393628530634885,-4.374275802423783,1.9304323810557502
2020-06-04,120.69668579101562,1653200.0,0.03,0.0,0.0,0.5024203944773175,2.068062307692308,0.5024203944773175,-3.1704512958190154,-6.152962751603102,3.580781134915925
2020-06-05,122.87627410888672,3549800.0,0.03,0.0,0.0,0.5024203944773175,2.068062307692308,0.5024203944773175,-1.5249876145864192,-6.437099453179101,-0.289637685285271
2020-06-08,122.00839233398438,1809800.0,0.03,0.0,0.0,0.5024203944773175,2.068062307692308,0.5024203944773175,-0.9538463385552322,-5.278477507715789,-0.02725132323369865
2020-06-09,121.69279479980469,2471500.0,0.03,0.0,0.0,1.4712749999999999,2.068062307692308,0.5024203944773175,-0.4700599692122852,-5.851371096537429,0.9977669690727285
2020-06-10,121.18980407714844,1892700.0,0.03,0.0,0.0,0.73125,2.068062307692308,0.5024203944773175,-2.1972616227425448,-4.996748420953892,1.1388270015153052
2020-06-11,114.05925750732422,3210500.0,0.03,0.0,0.0,0.240825,2.068062307692308,0.5024203944773175,4.193685942618633,0.5793320724616596,6.566419007389644
2020-06-12,116.7812957763672,3138700.0,0.03,0.0,0.0,0.0,2.068062307692308,0.5024203944773175,4.087488676570166,-1.3934629397028422,4.9398572839526045
2020-06-15,116.87005615234376,1695500.0,0.03,0.0,0.0,0.0,2.068062307692308,0.5024203944773175,0.8185650295409473,-1.6371365871822696,5.827158620826507
2020-06-16,121.00242614746094,2706300.0,0.03,0.4939,0.4939,0.123475,2.068062307692308,0.5024203944773175,-2.111017444481493,-2.828267033542812,2.204850810496587
2020-06-17,120.84461975097656,1478900.0,0.03,0.4939,0.4939,0.370425,2.068062307692308,0.5024203944773175,-3.8031431348238747,-3.607276462045845,1.8871170564744275
2020-06-18,121.12076568603516,1248700.0,0.03,0.4939,0.4939,0.74085,2.068062307692308,0.5024203944773175,-3.102350968700846,-4.584316213223852,-0.8578983229610766
2020-06-19,118.52694702148438,4495800.0,0.03,0.0,0.0,1.111275,2.068062307692308,0.5024203944773175,2.0469227895427546,-2.279910790493348,0.6091378465564559
2020-06-22,118.84254455566406,2034600.0,0.03,0.0,0.0,1.23475,2.068062307692308,0.5024203944773175,-0.10788390266888276,-2.174279527480704,-2.844559229578614
2020-06-23,121.55471801757812,2693900.0,0.03,0.0,0.0,1.111275,2.068062307692308,0.5024203944773175,-1.6308257000505886,-4.137927571580463,-3.373053183383315
2020-06-24,117.82671356201172,2102900.0,0.03,0.0,0.0,0.74085,2.068062307692308,0.5024203944773175,3.473682581528114,-1.6908098229559427,-0.2737412200106671
2020-06-25,118.4480438232422,1809100.0,0.03,0.0,0.0,0.370425,2.068062307692308,0.5024203944773175,2.098256630404371,-3.3971688134314717,-0.8387062033638027
2020-06-26,116.24872589111328,2264100.0,0.03,0.0,0.0,0.123475,2.068062307692308,0.5024203944773175,4.233471088346863,-0.5429694506506649,2.1203583157341357
2020-06-29,117.36317443847656,1406200.0,0.03,0.0,0.0,0.0,2.068062307692308,0.5024203944773175,4.3613460706625595,0.7563076341416831,6.379232538513553
2020-06-30,120.9531021118164,2400500.0,0.03,0.0,0.0,0.0,2.068062307692308,0.5024203944773175,1.5166367943109325,-1.736782862403515,6.8773238069796685
2020-07-01,118.7143325805664,1587300.0,0.03,0.0,0.0,0.0,2.068062307692308,0.5024203944773175,-2.5920100256264007,-0.5935042295611258,11.481572288140358
2020-07-02,119.57237243652344,1624100.0,0.03,0.0,0.0,0.0,2.068062307692308,0.5024203944773175,-2.664141663885803,-0.8591304947044489,12.605064000270536
2020-07-06,121.91963958740234,1273300.0,0.03,0.0,0.0,0.0,2.068062307692308,0.5024203944773175,-4.627086270422149,-4.963263718448477,9.591470121464301
2020-07-07,120.93338775634766,1920300.0,0.03,0.0,0.0,0.0,2.068062307692308,0.5024203944773175,-5.415103330197682,-2.647079067219889,12.616575592387624
2020-07-08,121.17008209228516,1818900.0,0.03,0.7845,0.7845,0.196125,2.068062307692308,0.5024203944773175,-4.973137837445587,-0.3255445392442579,10.84210085565393
2020-07-09,122.4817886352539,1840900.0,0.03,0.7845,0.7845,0.588375,2.068062307692308,0.5024203944773175,-5.741209957709429,-5.205185545498403,10.294480486495093
2020-07-10,122.78752136230469,1769000.0,0.03,0.7845,0.7845,1.17675,2.068062307692308,0.5024203944773175,-7.967860829677832,-5.182861246603238,11.424650891766785
2020-07-13,115.63724517822266,14320000.0,0.03,13.6199,0.4539966666666667,1.8786241666666668,2.068062307692308,0.5024203944773175,-2.8742007302990307,-3.1863509492930735,16.47986498473788
2020-07-14,116.38679504394531,6274100.0,0.03,2.1066,0.3511,2.2760233333333337,2.068062307692308,0.5024203944773175,-5.143627847827441,-1.6548683878453363,13.481043982156754
2020-07-15,116.27831268310548,4159200.0,0.03,0.128,0.042666666666666665,2.2918391666666666,2.068062307692308,0.5024203944773175,-4.8261279191403785,-2.577674406336517,16.093446610621175
2020-07-16,114.3847198486328,4183100.0,0.03,0.0,0.0,1.915405,2.068062307692308,0.5024203944773175,-0.1551962116863397,-1.3722138484805149,16.89732437942527
2020-07-17,115.14412689208984,2709200.0,0.03,0.3558,0.1779,1.3564475,2.068062307692308,0.5024203944773175,-1.130625938441846,-1.3167091732528078,18.011861911715705
2020-07-20,115.4498519897461,3532200.0,0.03,1.4368,0.7184,0.9976649999999999,2.068062307692308,0.5024203944773175,0.4015069015214608,-0.3415356203306948,17.544781695615093
2020-07-21,113.00398254394531,5034400.0,0.03,1.4368,0.7184,0.9932741666666667,2.068062307692308,0.5024203944773175,1.501128367938282,1.3768478856316972,19.26431193590886
2020-07-22,112.3135986328125,4271300.0,0.03,2.1376,0.3562666666666667,1.274075,2.068062307692308,0.5024203944773175,0.851780239176674,1.938215772009395,21.586208376944
2020-07-23,110.4002914428711,4216300.0,0.03,3.3392,0.33392,1.662905,2.068062307692308,0.5024203944773175,4.13614369816094,3.18406826299808,24.887634311369833
2020-07-24,110.66657257080078,3736100.0,0.03,3.3392,0.33392,1.86379,2.068062307692308,0.5024203944773175,4.429191310838412,2.057904533994462,26.065202837392597
2020-07-27,114.20719909667969,3977500.0,0.03,1.2972,0.3243,1.7972166666666667,3.5947622499999996,0.5024203944773175,0.31950584947953037,-0.4376938876369122,22.09620634567957
2020-07-28,113.84227752685548,4393700.0,0.03,0.0,0.0,1.55251,3.7058507499999997,0.5024203944773175,1.134883240899801,-2.034321535954578,22.233925665154384
2020-07-29,115.91339111328124,3944200.0,0.03,-0.5920000000000001,-0.29600000000000004,1.1113183333333332,3.85945925,0.5024203944773175,-1.0295201737642212,-3.630803659580058,23.674995063516107
2020-07-30,114.7003173828125,3164100.0,0.03,0.4046,0.2023,0.7333416666666667,4.059767750000002,0.5024203944773175,0.39553013170148904,-1.9201609684714647,24.75728349075429
2020-07-31,113.270263671875,3293300.0,0.03,-0.1027,-0.1027,0.34713999999999995,4.28664875,0.5024203944773175,1.488890355745708,2.4513287926630816,28.4597240034055
2020-08-03,114.96660614013672,3068200.0,0.03,-0.1027,-0.1027,0.024329999999999945,4.50839475,0.5024203944773175,2.2733108043764036,0.5861143309502898,22.796715859143827
2020-08-04,115.56820678710938,3310000.0,0.03,-0.1027,-0.1027,-0.09267500000000001,4.72500575,0.5024203944773175,0.7936555091064313,0.13970386108675106,21.72669007871529
2020-08-05,114.57209777832031,3115000.0,0.03,-0.1027,-0.1027,-0.253025,4.89725675,0.5024203944773175,0.8694167498934887,2.9571702942640283,22.672011828574657
2020-08-06,115.1342544555664,2299200.0,0.03,-0.1027,-0.1027,-0.30662500000000004,4.985922750000001,0.5024203944773175,0.5996338052453811,-1.8334719711783483,23.09358826528107
2020-08-07,114.72003936767578,2110800.0,0.03,-0.1027,-0.1027,-0.33455,4.991003750000001,0.5024203944773175,1.3411223359559368,0.7590952333924226,25.039615045570518
2020-08-10,115.15399169921876,3412000.0,0.03,-0.1027,-0.1027,-0.4108,4.929024916666668,0.5024203944773175,1.1904755594871934,-0.533144677722767,23.478891260482005
2020-08-11,114.95673370361328,4316100.0,0.03,-0.1027,-0.1027,-0.4108,4.82165625,0.5024203944773175,0.7635518017490366,2.3367277449262187,24.53962669193234
2020-08-12,117.58015441894531,3601900.0,0.03,-0.1027,-0.1027,-0.4108,4.70181175,0.5024203944773175,-2.6841184349366896,1.461424889754161,22.421475023855614
2020-08-13,116.48542022705078,2894300.0,0.03,-0.1027,-0.1027,-0.4108,4.599393916666667,0.5024203944773175,-0.7450626890517322,4.959602703095517,21.88801437151759
2020-08-14,115.56820678710938,2079800.0,0.03,-0.1027,-0.1027,-0.4108,4.5076410833333345,0.5024203944773175,2.321221704389746,8.177303621737767,24.311482175973786
2020-08-17,115.82463836669922,2592400.0,0.03,-0.1027,-0.1027,-0.4108,4.378285750000001,0.5024203944773175,2.6140992441589623,5.780928687120192,23.124999217791125
2020-08-18,116.25857543945312,5718000.0,0.03,-0.1027,-0.1027,-0.4108,4.171955416666667,0.5024203944773175,1.5062824824172776,4.917115121663637,23.736028902017843
