Date,Adj Close,Volume,Surprise_EPS,Total Sentiment,Avg Sentiment,Weekly Sentiment,Monthly Sentiment,Quarterly Sentiment,weekly stock,monthly stock,quarterly stock
2020-06-01,204.77999877929688,2552100,0.11,1.1534,0.3844666666666667,1.7159607126696834,7.636828109467455,1.7159607126696834,-11.392715094308974,0.13673150745479654,15.538630488279747
2020-06-02,199.72999572753903,2323600,0.11,2.588,0.8626666666666666,1.7159607126696834,7.636828109467455,1.7159607126696834,-10.444100063371367,5.5825411274146886,18.945582739759846
2020-06-03,195.2100067138672,1631700,0.11,2.1924,0.43848,1.7159607126696834,7.636828109467455,1.7159607126696834,-8.180933697785003,12.3508015886149,21.125961178221413
2020-06-04,186.2899932861328,2400700,0.11,-0.5,-0.25,1.7159607126696834,7.636828109467455,1.7159607126696834,0.622687049179106,18.62150608815793,31.810624242497216
2020-06-05,180.6000061035156,2354500,0.11,1.2738,0.6369,1.7159607126696834,7.636828109467455,1.7159607126696834,4.152823779917914,23.100775089005396,36.738642636975534
2020-06-08,185.1300048828125,1862500,0.11,1.1438,0.28595,1.7159607126696834,7.636828109467455,1.7159607126696834,4.9640804834546035,18.50591130731215,31.318529788966675
2020-06-09,180.07000732421875,2993700,0.11,1.1438,0.28595,1.2984475,7.636828109467455,1.7159607126696834,9.018709154120613,24.151712370439675,36.7856875326877
2020-06-10,181.4499969482422,4707300,0.11,1.6364,0.2727333333333333,1.3099275,7.636828109467455,1.7159607126696834,9.225685188597206,19.76302078449769,34.44475119932234
2020-06-11,178.8699951171875,3226500,0.11,1.6364,0.2727333333333333,1.1672575,7.636828109467455,1.7159607126696834,11.360210140837765,16.414156321252314,35.344106304293376
2020-06-12,179.24000549316406,1759100,0.11,1.864,0.932,1.330279166666667,7.636828109467455,1.7159607126696834,9.138579068302999,11.392544935915046,29.25685425992534
2020-06-15,187.4499969482422,2640000,0.11,1.864,0.932,1.6929458333333334,7.636828109467455,1.7159607126696834,4.465196325550035,4.657239727749661,17.796746414225197
2020-06-16,188.1000061035156,2413900,0.11,0.843,0.4215,1.9621208333333333,7.636828109467455,1.7159607126696834,8.569906748602836,5.699096689451301,15.124931432796206
2020-06-17,194.32000732421875,2039100,0.11,0.0,0.0,2.254154166666667,7.636828109467455,1.7159607126696834,4.719019052755281,4.379371236147184,12.96314647651709
2020-06-18,196.30999755859372,2128100,0.11,0.0,0.0,2.151675,7.636828109467455,1.7159607126696834,1.7981757542650294,1.2989674919621739,11.660129221292646
2020-06-19,198.19000244140625,2827600,0.11,0.1544,0.0772,1.6739833333333334,7.636828109467455,1.7159607126696834,1.0293119032257425,0.7770287437117694,11.67566431434383
2020-06-22,199.19000244140625,1860900,0.11,1.8772,0.9386,1.288375,7.636828109467455,1.7159607126696834,5.88884762476448,3.258190749951969,11.125058180883318
2020-06-23,195.6199951171875,1906700,0.11,0.0,0.0,0.97095,7.636828109467455,1.7159607126696834,6.205909259110203,4.943256523011583,11.6194722184261
2020-06-24,195.82000732421875,1742800,0.11,0.0,0.0,0.886525,7.636828109467455,1.7159607126696834,5.8420931236490325,7.767332696446577,7.154526597294842
2020-06-25,204.22000122070312,2697300,0.11,1.8236,0.9118,1.22445,7.636828109467455,1.7159607126696834,1.5277617757996593,2.0419146724217003,-0.1762807796492357
2020-06-26,203.4900054931641,3429000,0.11,-0.048,-0.012,1.1954500000000001,7.636828109467455,1.7159607126696834,8.005303870651288,0.80101704261744,2.4620346806193445
2020-06-29,199.83999633789062,1743500,0.11,0.6886,0.17215,1.2094875,7.636828109467455,1.7159607126696834,11.564251918458325,4.848880413819833,14.501607044331882
2020-06-30,200.22999572753903,1711900,0.11,2.3996,0.5999,1.3735,7.636828109467455,1.7159607126696834,9.23937491622069,11.941269626077753,16.46107347408488
2020-07-01,210.9199981689453,2488900,0.11,0.0,0.0,1.1009125,7.636828109467455,1.7159607126696834,-5.134649120554201,3.565334884195036,10.591691888787372
2020-07-02,207.75999450683597,2061200,0.11,1.4404,0.18005,1.1139875,7.636828109467455,1.7159607126696834,-0.4861352202253423,0.10589200352324298,4.635158421943265
2020-07-06,207.25999450683597,2297000,0.11,1.4838,0.37095,1.1337249999999999,7.636828109467455,1.7159607126696834,-1.5487752292554846,3.9129599658867336,2.9335144225597887
2020-07-07,207.33999633789062,1724100,0.11,1.6242,0.8121,1.0565375000000001,7.636828109467455,1.7159607126696834,-2.324680307978225,8.276263125877874,5.821359861774533
2020-07-08,219.77999877929688,2380100,0.11,1.6324,0.5441333333333334,1.3433333333333333,7.636828109467455,1.7159607126696834,-5.642002896240095,4.923108282971725,2.038400105752072
2020-07-09,222.9499969482422,1791800,0.11,0.7845,0.2615,1.6024791666666667,7.636828109467455,1.7159607126696834,-4.355232827086456,-6.355684396907561,-0.5158079893364367
2020-07-10,218.72999572753903,1183800,0.11,0.7845,0.2615,1.7845624999999998,7.636828109467455,1.7159607126696834,-3.3923093832032216,-6.990350470805458,1.8470299564922548
2020-07-13,200.08999633789062,3601600,0.11,1.1123,0.55615,1.849608333333333,7.636828109467455,1.7159607126696834,5.362592424764919,-1.4793300561011593,13.114101640969967
2020-07-14,206.75,3047500,0.11,0.0,0.0,1.6425875,7.636828109467455,1.7159607126696834,0.00967558522897658,-3.027808709473233,8.266019994142987
2020-07-15,204.0500030517578,2396200,0.11,0.0,0.0,1.3498291666666666,7.636828109467455,1.7159607126696834,0.7792189728550596,-2.729726655679555,13.918154115038481
