,High,Low,Open,Close,Volume,Adj Close,Surprise_EPS,Total Sentiment,Avg Sentiment,Weekly Sentiment,Monthly Sentiment,Quarterly Sentiment,weekly stock,monthly stock,quarterly stock
2020-06-01,759.25,739.52001953125,754.719970703125,758.0,1843300.0,758.0,0.37,0.0,0.0,1.8994197998244704,8.407869295065664,1.8994197998244704,-3.6055431516944263,33.35400047067393,39.61742068972625
2020-06-02,784.2999877929688,744.0,764.4299926757812,779.5,2664400.0,779.5,0.37,1.9672,0.4918,1.8994197998244704,8.407869295065664,1.8994197998244704,-4.849260781650898,26.977121460404636,36.808216028904745
2020-06-03,779.0800170898438,758.3790283203125,777.9299926757812,762.02001953125,1892000.0,762.02001953125,0.37,3.2842,0.5473666666666667,1.8994197998244704,8.407869295065664,1.8994197998244704,-2.4120107624099956,27.129205948672862,48.856974517130084
2020-06-04,777.219970703125,726.0349731445312,763.9099731445312,735.1900024414062,2767200.0,735.1900024414062,0.37,1.9980000000000002,0.9990000000000001,1.8994197998244704,8.407869295065664,1.8994197998244704,-1.369714943181823,32.53852336249506,46.164931820595044
2020-06-05,740.8599853515625,702.02001953125,721.0999755859375,727.77001953125,2477300.0,727.77001953125,0.37,3.1042,0.5173666666666666,1.8994197998244704,8.407869295065664,1.8994197998244704,2.0349831899001187,31.834231482220744,39.56332150934636
2020-06-06,737.6233317057291,704.0166829427084,719.066650390625,728.7366739908854,2281366.6666666665,728.7366739908854,0.37,2.363933333333333,0.6393777777777777,1.8994197998244704,8.407869295065664,1.8994197998244704,4.7763015383094976,26.999233504467558,33.521483720938676
2020-06-07,734.3866780598959,706.0133463541666,717.0333251953125,729.7033284505209,2085433.3333333333,729.7033284505209,0.37,1.6236666666666666,0.7613888888888889,2.553486111111111,8.407869295065664,1.8994197998244704,7.510356914210847,27.192787629684815,31.43903602421186
2020-06-08,731.1500244140625,708.010009765625,715.0,730.6699829101562,1889500.0,730.6699829101562,0.37,0.8834,0.8834,2.744327777777778,8.407869295065664,1.8994197998244704,10.23717814368819,30.731615797352617,29.362098359100102
2020-06-09,754.7999877929688,733.25,743.9099731445312,741.7000122070312,1517000.0,741.7000122070312,0.37,0.8834,0.8834,2.897336111111111,8.407869295065664,1.8994197998244704,8.636914723511241,32.43944028038811,25.563571237127547
2020-06-10,758.5,732.510009765625,757.0,743.6400146484375,1492100.0,743.6400146484375,0.37,0.8834,0.8834,3.0744555555555553,8.407869295065664,1.8994197998244704,9.913394821549076,35.73637711327781,23.366145761773137
2020-06-11,765.52001953125,724.0,733.3400268554688,725.1199951171875,2288000.0,725.1199951171875,0.37,0.8834,0.8834,3.228572222222222,8.407869295065664,1.8994197998244704,19.092012821827208,31.40308135288088,30.917641762888447
2020-06-12,745.0,713.22998046875,739.3400268554688,742.5800170898438,2123300.0,742.5800170898438,0.37,2.931,0.32566666666666666,3.2721555555555555,8.407869295065664,1.8994197998244704,18.640413117043117,28.91944235741772,25.80058194551878
2020-06-13,765.7966715494791,732.1083170572916,751.8933512369791,763.5433349609375,2769100.0,763.5433349609375,0.37,5.421233333333333,0.35046623931623927,3.0909971153846154,8.407869295065664,1.8994197998244704,16.42255588523239,21.592309255378183,19.7705432196308
