Date,Adj Close,Volume,Surprise_EPS,Total Sentiment,Avg Sentiment,Weekly Sentiment,Monthly Sentiment,Quarterly Sentiment,weekly stock,monthly stock,quarterly stock
2020-06-01,260.480224609375,2035000.0,-1.11,4.1563,0.5937571428571429,0.590578122006199,2.304375318610876,0.590578122006199,0.38970566871025225,1.3644677658359226,-7.699566137139654
2020-06-02,259.77066040039057,1809800.0,-1.11,2.4222,0.8074,0.590578122006199,2.304375318610876,0.590578122006199,-4.582870515315424,3.3518852136912733,-6.762216192942668
2020-06-03,263.515625,1802200.0,-1.11,0.0,0.0,0.590578122006199,2.304375318610876,0.590578122006199,-3.481814454862141,-1.4217568744441367,-7.664617226875185
2020-06-04,255.95675659179688,1997600.0,-1.11,2.8539000000000003,0.5707800000000001,0.590578122006199,2.304375318610876,0.590578122006199,1.066519171913457,1.064146506261773,-4.277302138463282
2020-06-05,261.05184936523443,2336800.0,-1.11,0.0,0.0,0.590578122006199,2.304375318610876,0.590578122006199,-0.041535409667402975,-2.731838721032054,-7.657882194449088
2020-06-08,263.01303100585943,2095800.0,-1.11,0.0,0.0,0.590578122006199,2.304375318610876,0.590578122006199,-1.0903982184187067,-2.106316349962909,-9.824786726926828
2020-06-09,261.90924072265625,2691000.0,-1.11,0.0,0.0,1.1229192857142858,2.304375318610876,0.590578122006199,-2.6648397936110295,-3.5376828106222127,-9.027093386553304
2020-06-10,261.49533081054693,1603500.0,-1.11,0.0,0.0,0.629935,2.304375318610876,0.590578122006199,0.5168474627185605,-3.3017341412836423,-7.696600607865024
2020-06-11,247.8657073974609,2548900.0,-1.11,0.0,0.0,0.28539000000000003,2.304375318610876,0.590578122006199,5.64480319564112,2.8539422278587323,-3.8727658309984787
2020-06-12,254.3404998779297,1436500.0,-1.11,0.0,0.0,0.14269500000000002,2.304375318610876,0.590578122006199,2.9164723625621525,-1.3986295913737548,-4.677756954017164
2020-06-15,258.68658447265625,1532400.0,-1.11,0.0,0.0,0.0,2.304375318610876,0.590578122006199,-2.7606214819500456,-5.8134518362342185,-7.071125570715385
2020-06-16,260.94342041015625,1837500.0,-1.11,0.7123999999999999,0.17809999999999998,0.044524999999999995,2.304375318610876,0.590578122006199,-3.533351016315347,-4.693866882230627,-10.149961511445872
2020-06-17,260.1451416015625,1380100.0,-1.11,0.0,0.0,0.08904999999999999,2.304375318610876,0.590578122006199,-6.235022469521726,-4.618246884603264,-9.128838553072613
2020-06-18,254.9297790527344,1776100.0,-1.11,0.0,0.0,0.133575,2.304375318610876,0.590578122006199,-1.4751532254772497,-2.9037273902713676,-7.503843580547128
2020-06-19,262.84686279296875,6193100.0,-1.11,0.0,0.0,0.17809999999999998,2.304375318610876,0.590578122006199,-2.6581261321593512,-5.530870550284304,-10.653072356259157
2020-06-22,261.85723876953125,2034300.0,-1.11,0.68,0.34,0.21857500000000002,2.304375318610876,0.590578122006199,0.29855936772263,-4.554050107347582,-12.605375094195736
2020-06-23,261.75827026367193,1941400.0,-1.11,3.2964,0.8241,0.465075,2.304375318610876,0.590578122006199,-0.10963829505689145,-7.285449550237024,-11.994877172814991
2020-06-24,251.54522705078125,3475300.0,-1.11,3.2964,0.8241,0.9176000000000001,2.304375318610876,0.590578122006199,4.638456590453951,-2.557240804335119,-9.212425299970848
2020-06-25,251.72337341308597,2648700.0,-1.11,1.9780000000000002,0.9890000000000001,1.617375,2.304375318610876,0.590578122006199,4.564403235193298,-1.9735838330774598,-7.759674019604745
2020-06-26,243.92503356933597,3268800.0,-1.11,1.9780000000000002,0.9890000000000001,2.4389250000000002,2.304375318610876,0.590578122006199,7.392083922108454,-0.42192883953587423,-4.509050523427856
2020-06-29,251.16917419433597,1638200.0,-1.11,0.4046,0.2023,2.899,2.304375318610876,0.590578122006199,4.649331923828145,-2.9117427693957985,-6.138746996392553
2020-06-30,255.8600616455078,1980300.0,-1.11,0.5464,0.2732,3.0153250000000003,2.304375318610876,0.590578122006199,2.24723275730715,-4.475137083661214,-6.751896240736473
2020-07-01,262.6390380859375,1207200.0,-1.11,0.0,0.0,2.6371500000000005,2.304375318610876,0.590578122006199,-3.5645647139094385,-6.563923544960143,-8.314374036445539
2020-07-02,261.47128295898443,1175700.0,-1.11,0.0,0.0,1.8494750000000002,2.304375318610876,0.590578122006199,-1.9946332183731528,-5.533485428327715,-9.49084202868596
2020-07-06,263.21304321289057,1504600.0,-1.11,2.6460000000000004,0.6615,1.3320500000000002,2.304375318610876,0.590578122006199,-3.2710567521143354,-6.324025662712813,-12.205475616422772
2020-07-07,263.21304321289057,1289800.0,-1.11,2.6460000000000004,0.6615,1.049425,2.304375318610876,0.590578122006199,-3.1920941128456546,-6.745128820812586,-9.912196745146193
2020-07-08,261.9561767578125,1389000.0,-1.11,0.68,0.34,1.09905,2.304375318610876,0.590578122006199,-2.1118202004245212,-3.097842675371456,-9.646991185701394
2020-07-09,262.84686279296875,1143400.0,-1.11,0.0,0.0,1.3959249999999999,2.304375318610876,0.590578122006199,-1.908889458056609,-5.000002322080454,-8.031234536395477
2020-07-10,261.60983276367193,911400.0,-1.11,0.0,0.0,1.4126249999999998,2.304375318610876,0.590578122006199,-1.9443959362286343,-5.435984261640611,-9.116842118647577
2020-07-13,253.277099609375,1791700.0,-1.11,0.0,0.0,1.166875,2.304375318610876,0.590578122006199,1.215186572882977,-3.563475313348557,-6.091482211209881
2020-07-14,256.25588989257807,1877500.0,-1.11,0.0,0.0,0.751125,2.304375318610876,0.590578122006199,-0.40164377890986946,-2.5179549393455165,-7.7574317377661055
2020-07-15,254.6031951904297,1301000.0,-1.11,0.0,0.0,0.335375,2.304375318610876,0.590578122006199,-0.3653732917607357,-3.4555089919946305,-6.873536731357886
2020-07-16,254.81103515625,1475200.0,-1.11,0.0,0.0,0.085,2.304375318610876,0.590578122006199,1.099112202095226,-2.9866468622389832,-9.201316031526119
2020-07-17,256.42413330078125,1291900.0,-1.11,0.0,0.0,0.0,2.304375318610876,0.590578122006199,2.9678407846421275,-2.010733464516419,-11.226787579800597
2020-07-20,257.82940673828125,1422200.0,-1.11,0.0,0.0,0.0,2.304375318610876,0.590578122006199,4.130044028836199,1.23595114619612,-12.038480194362243
2020-07-21,256.52310180664057,1161900.0,-1.11,-0.2054,-0.1027,-0.025675,2.304375318610876,0.590578122006199,1.2653720685687857,1.57400607607962,-9.675514936265623
2020-07-22,256.35488891601557,1355700.0,-1.11,-0.2054,-0.1027,-0.077025,2.304375318610876,0.590578122006199,0.9071886900334329,-3.208010678746293,-9.193419185672957
2020-07-23,255.2266540527344,1324900.0,-1.11,-0.2054,-0.1027,-0.15405,2.304375318610876,0.590578122006199,-0.5118274951642812,-4.808055273136682,-9.918032032219
2020-07-24,253.6729431152344,1391300.0,-1.11,0.0,0.0,-0.231075,2.304375318610876,0.590578122006199,1.4980712445510214,-5.992272947919102,-7.55126555591046
2020-07-27,257.6116943359375,1417500.0,-1.11,2.4178,0.6044499999999999,-0.1056375,5.454159178571429,0.590578122006199,-1.928472934648436,-7.056970272774023,-11.639884047944552
2020-07-28,264.03439331054693,1553800.0,-1.11,2.4178,0.6044499999999999,0.22226249999999997,5.289930000000001,0.590578122006199,-4.231624136213669,-11.65291377745806,-14.798635071063773
2020-07-29,268.47787475585943,1452700.0,-1.11,2.4178,0.6044499999999999,0.7526249999999999,5.167177249999999,0.590578122006199,-5.0425843391797605,-12.94186644066265,-15.301296973236568
2020-07-30,259.76907348632807,1959900.0,-1.05,0.6362,0.06362000000000001,1.2988925,5.067651249999999,0.590578122006199,-3.459170478587387,-8.197206733510214,-14.146140917067223
2020-07-31,258.68051147460943,1781200.0,-1.05,0.0,0.0,1.5172599999999998,4.98398525,0.590578122006199,-5.811240634780446,-7.737844753984681,-14.038577266431233
2020-08-03,253.9203338623047,1504600.0,-1.05,0.0,0.0,1.4077274999999998,4.88151375,0.590578122006199,-2.057830566249229,-5.961237847203547,-14.060187647043387
2020-08-04,257.47314453125,1782900.0,-1.05,0.0,0.0,0.9702949999999999,4.712892250000001,0.590578122006199,-3.628396990356614,-6.637026957832753,-15.257642635666265
2020-08-05,252.6437225341797,1071400.0,-1.05,0.0,0.0,0.5010524999999999,4.494195750000001,0.590578122006199,-2.0251480030601683,-4.687025793339345,-13.476361032946334
2020-08-06,252.8614501953125,1127600.0,-1.05,0.0,0.0,0.1829225,4.25849925,0.590578122006199,-1.8003167843061905,-4.316831857629544,-14.770007931676549
2020-08-07,254.9396514892578,1023300.0,-1.05,0.0,0.0,0.015905000000000002,4.02280275,0.590578122006199,-1.9641991952824216,-5.0851148196418015,-15.258049794331663
2020-08-10,250.78321838378903,1282400.0,-1.05,0.0,0.0,0.0,3.7871062499999995,0.590578122006199,-3.2279731059840664,-4.431964824068909,-12.913772520160677
2020-08-11,243.64796447753903,2111800.0,-1.05,0.0,0.0,0.0,3.55140975,0.590578122006199,0.6011317963943983,-1.3230510843976102,-9.102274070181487
2020-08-12,248.6950836181641,1381000.0,-1.05,0.0,0.0,0.0,3.32016575,0.590578122006199,-0.779943848755008,-2.6098935232062535,-11.422825231382003
2020-08-13,248.1309967041016,960900.0,-1.05,0.0,0.0,0.0,3.09337425,0.590578122006199,-2.1098344293055744,-1.9396350142818926,-11.918798699727397
2020-08-14,247.52731323242188,737000.0,-1.05,0.0,0.0,0.0,2.8665827499999996,0.590578122006199,-1.4832865346028066,-1.0175040608558157,-11.418738191154578
2020-08-17,248.30914306640625,1435000.0,-1.05,0.0,0.0,0.0,2.63979125,0.590578122006199,-1.5702885015523693,-2.919077687789253,-12.93514214915971
2020-08-18,249.93212890625,1896100.0,-1.05,0.0,0.0,0.0,2.42663475,0.590578122006199,-1.8134989284200203,-5.105212889827512,-12.516251970749861
2020-08-19,242.68800354003903,1496500.0,-1.05,0.0,0.0,0.0,2.25285075,0.590578122006199,1.7779222764245959,-1.8219089946488372,-8.907731696863094
2020-08-20,245.11260986328125,1017400.0,-1.05,0.0,0.0,0.0,2.13054175,0.590578122006199,0.593512080031375,-1.5272695580719378,-10.049509141729501
2020-08-21,246.7554016113281,1139600.0,-1.05,0.0,0.0,0.0,2.05869525,0.590578122006199,-0.525385555032397,-3.440229709779536,-10.705097072219386
2020-08-24,242.89584350585938,1201400.0,-1.05,0.0,0.0,0.0,2.00607625,0.590578122006199,4.50618786208834,-0.18640666769608194,-7.590017402478713
2020-08-25,243.85577392578125,1060800.0,-1.05,0.0,0.0,0.0,1.9227947499999998,0.590578122006199,2.398442132357929,-1.4193810628550863,-9.946767891437345
2020-08-26,244.40997314453125,1479400.0,-1.05,0.0,0.0,0.0,1.7909557499999997,0.590578122006199,1.2187678943206024,-4.071932640314573,-9.696808246302266
2020-08-27,245.3996124267578,1398200.0,-1.05,0.0,0.0,0.0,1.6325432499999997,0.590578122006199,-0.4678001423782819,-3.6685880293926894,-12.432624785100385
2020-08-28,247.0028076171875,1062900.0,-1.05,0.0,0.0,0.0,1.47094975,0.590578122006199,1.1338634024019523,-4.535398011413197,-11.944320755621472
2020-08-31,246.5673828125,1307500.0,-1.05,0.0,0.0,0.0,1.3258937499999999,0.590578122006199,-0.3090530130502802,-4.753989098362279,-9.88264773154841
2020-09-01,245.458984375,1085000.0,-1.05,0.0,0.0,0.0,1.21391275,0.590578122006199,0.7095869803063457,-6.766846528744789,-12.441584195345136
2020-09-02,253.8411865234375,2034000.0,-1.05,0.0,0.0,0.0,1.12696925,0.590578122006199,-1.013649170676909,-9.250074658554333,-15.336826696456352
2020-09-03,249.7045135498047,2094600.0,-1.05,0.0,0.0,0.0,1.0485257499999998,0.590578122006199,4.529969657129513,-8.543178628793115,-13.313538615435053
2020-09-04,247.3887634277344,1885100.0,-1.05,0.0,0.0,0.0,0.9700822499999999,0.590578122006199,5.324424361633677,-6.1434897091014955,-13.09629325344618
2020-09-08,244.2516326904297,1451200.0,-1.05,0.0,0.0,0.0,0.8916387499999999,0.590578122006199,1.5882653356052285,-4.636735484334467,-9.973989951443953
2020-09-09,249.8034820556641,2202100.0,-1.05,0.0,0.0,0.0,0.8131952499999999,0.590578122006199,-2.7414616262380562,-5.625601325651443,-13.179751099512377
2020-09-10,245.80535888671875,1256800.0,-1.05,0.0,0.0,0.0,0.7347517499999999,0.590578122006199,-2.9833324021826173,-2.937569448324239,-9.367314126797897
2020-09-11,247.2007293701172,1219400.0,-1.05,0.0,0.0,0.0,0.6563082499999998,0.590578122006199,-3.1426346283245983,-2.5883755653435654,-10.113535055328688
2020-09-14,251.26812744140625,1333900.0,-1.05,0.0,0.0,0.0,0.5778647499999999,0.590578122006199,-7.164233088165804,-5.8155688296937145,-10.884042298137595
2020-09-15,261.0160522460937,2426700.0,-1.05,0.0,0.0,0.0,0.49942125000000004,0.590578122006199,-10.453083336860352,-11.466502762664756,-12.836780516344342
2020-09-16,260.560791015625,2326100.0,-1.05,0.0,0.0,0.0,0.41841025,0.590578122006199,-8.476150777179255,-8.995191645498695,-10.849981541465645
2020-09-17,248.1309967041016,2341500.0,-1.05,0.0,0.0,0.0,0.3322642499999999,0.590578122006199,-3.81523539660794,-4.61276881185656,-7.685859243232801
2020-09-18,242.9552154541016,3270500.0,-1.05,0.0,0.0,0.0,0.24098324999999998,0.590578122006199,-1.7170558071556679,-0.5014095627940605,-6.027949582450763
2020-09-21,238.47216796875,2848900.0,-1.05,0.0,0.0,0.0,0.14713474999999998,0.590578122006199,0.8019445485277166,-0.29894080767254105,-4.6597334410339135
2020-09-22,239.4321136474609,1702200.0,-1.05,0.0,0.0,0.0,0.0683975,0.590578122006199,0.5722425556942915,-0.6612912034810118,-4.6597334410339135
2020-09-23,233.2666931152344,2550300.0,-1.05,0.0,0.0,0.0,0.01988275,0.590578122006199,3.720699824940399,1.333375546840431,-4.6597334410339135
2020-09-24,233.73182678222656,2246600.0,-1.05,0.0,0.0,0.0,0.0015905000000000003,0.590578122006199,3.5270552673551085,1.4423043339831851,-4.6597334410339135
2020-09-25,238.4752655029297,2861500.0,-1.05,0.0,0.0,0.0,0.0,0.590578122006199,0.5003994250327162,-2.9815247126843123,-4.6597334410339135
