,High,Low,Open,Close,Volume,Adj Close,Surprise_EPS,Total Sentiment,Avg Sentiment,Weekly Sentiment,Monthly Sentiment,Quarterly Sentiment,weekly stock,monthly stock,quarterly stock
2020-06-01,80.4800033569336,79.23999786376953,79.88999938964844,79.7300033569336,6474800.0,78.35797119140625,0.09,-0.3558,-0.1779,0.0,0.0,0.0,15.48626089232344,8.58399400949498,41.81949020041305
2020-06-02,84.87999725341797,79.91000366210938,79.93000030517578,84.62999725341797,13255300.0,83.17363739013672,0.09,-0.3558,-0.1779,0.0,0.0,0.0,6.870686179768633,8.58399400949498,41.81949020041305
2020-06-03,85.94999694824219,83.62000274658203,84.94999694824219,84.11000061035156,13029300.0,83.30239868164062,0.09,-0.3558,-0.1779,0.0,0.0,0.0,8.203542721364217,8.58399400949498,45.06004059856693
2020-06-04,86.69999694824219,83.94999694824219,83.94999694824219,86.04000091552734,12109000.0,85.2138671875,0.09,-0.3558,-0.1779,0.0,0.0,0.0,-2.347752094339839,7.36866147045004,43.93275335495479
2020-06-05,89.4800033569336,87.81999969482422,88.0,88.55000305175781,11882100.0,87.69976806640625,0.09,-0.3558,-0.1779,0.0,0.0,0.0,-3.738004333020385,4.517222468513222,32.18925750570858
2020-06-06,90.15333557128906,87.99333190917969,88.33333333333333,89.49000295003255,11170833.333333334,88.63074239095052,0.09,-0.3558,-0.1779,0.0,0.0,0.0,-4.308794161993874,4.088449189628182,30.003227416285267
2020-06-07,90.82666778564453,88.16666412353516,88.66666666666667,90.4300028483073,10459566.666666666,89.5617167154948,0.09,-0.3558,-0.1779,0.0,0.0,0.0,-4.8795839909673635,3.659675910743143,27.81719732686195
2020-06-08,91.5,88.33999633789062,89.0,91.37000274658203,9748300.0,90.49269104003906,0.09,-0.3558,-0.1779,0.0,0.0,0.0,-5.450373819940852,3.2309026318581036,25.631167237438635
2020-06-09,90.38999938964844,89.05999755859375,90.2300033569336,89.75,7327700.0,88.88823699951172,0.09,-0.3558,-0.1779,0.0,0.0,0.0,-0.2562665659808086,2.802129352973064,23.44513714801532
2020-06-10,92.13999938964844,90.02999877929688,90.25,91.01000213623047,9079700.0,90.13614654541016,0.09,-0.3558,-0.1779,0.0,0.0,0.0,-1.1756998389666782,2.3733560740880244,21.259107058592004
2020-06-11,89.05999755859375,83.91000366210938,88.62000274658203,84.0199966430664,15241700.0,83.2132568359375,0.09,-0.3558,-0.1779,0.0,0.0,0.0,7.022142256738102,9.866692069480976,36.43261420630997
2020-06-12,87.13999938964844,83.52999877929688,86.25,85.23999786376953,10113200.0,84.42154693603516,0.09,0.7964,0.7964,0.0,0.0,0.0,4.188173462249242,8.634442027379102,32.616401487858305
2020-06-13,86.9499994913737,83.38666534423828,85.38999938964844,85.62333170572917,10026333.333333334,84.8011983235677,0.09,0.7964,0.7964,0.0,0.0,0.0,3.8493370137374,7.5212957866417955,31.31766612972828
2020-06-14,86.75999959309895,83.24333190917969,84.52999877929688,86.0066655476888,9939466.666666666,85.18084971110027,0.09,0.7964,0.7964,0.0,0.0,0.0,3.510500565225558,6.408149545904489,30.01893077159826
2020-06-15,86.56999969482422,83.0999984741211,83.66999816894531,86.38999938964844,9852600.0,85.56050109863281,0.09,0.7964,0.7964,0.0,0.0,0.0,3.1716641167137154,5.295003305167182,28.72019541346824
2020-06-16,90.44000244140625,87.76000213623047,89.9000015258789,89.5199966430664,12639800.0,88.66044616699219,0.09,0.7964,0.7964,0.0,0.0,0.0,-0.1898992005956164,4.181857064429876,27.421460055338216
2020-06-17,91.08999633789062,89.30000305175781,90.68000030517578,89.94000244140625,7620300.0,89.076416015625,0.09,0.7964,0.7964,0.0,0.0,0.0,-0.8894837566498657,3.06871082369257,30.31398260140274
2020-06-18,90.48999786376953,89.02999877929688,89.8499984741211,89.91999816894531,5709500.0,89.05661010742188,0.09,0.7964,0.7964,0.0,0.0,0.0,-1.067616176645454,1.7015071240662503,28.08448818058486
2020-06-19,90.25,87.54000091552734,89.87000274658203,88.80999755859375,23213800.0,87.95726776123047,0.09,0.7964,0.7964,0.0,0.0,0.0,-0.8895425213607564,4.751718206724329,30.04761580520326
2020-06-20,89.98000081380208,87.56333414713542,89.48666890462239,88.91666412353516,18151866.666666668,88.06290944417317,0.09,0.7964,0.7964,0.0,0.0,0.0,-0.6379048378330003,8.38966174120249,29.01848632933679
2020-06-21,89.71000162760417,87.58666737874348,89.10333506266277,89.02333068847656,13089933.333333334,88.16855112711589,0.09,0.7964,0.7964,0.0,0.0,0.0,-0.38626715430524416,12.027605275680651,27.989356853470312
2020-06-22,89.44000244140625,87.61000061035156,88.72000122070312,89.12999725341797,8028000.0,88.2741928100586,0.09,0.7964,0.7964,0.0,0.0,0.0,-0.134629470777488,15.665548810158812,26.96022737760384
2020-06-23,90.61000061035156,89.11000061035156,90.13999938964844,89.3499984741211,7778700.0,88.49208068847656,0.09,0.7964,0.7964,0.0,0.0,0.0,2.0817006261146593,19.30349234463697,25.931097901737367
2020-06-24,89.83000183105469,87.41999816894531,89.16999816894531,89.13999938964844,8208800.0,88.28409576416016,0.09,0.7964,0.7964,0.0,0.0,0.0,0.7179663473583064,22.941435879115136,28.370671817911013
2020-06-25,89.45999908447266,87.31999969482422,88.69999694824219,88.95999908447266,7062600.0,88.10582733154297,0.09,0.7964,0.7964,0.0,0.0,0.0,3.2711311807971577,24.718962865837092,24.95751072006243
2020-06-26,89.7300033569336,87.54000091552734,89.06999969482422,88.0199966430664,9126500.0,87.17485046386719,0.09,0.7964,0.7964,0.0,0.0,0.0,3.55153805701983,26.550793607173418,28.142340109758447
2020-06-27,89.5366694132487,87.25333404541016,88.78333282470703,88.3499984741211,8041133.333333333,87.50168355305989,0.09,0.7964,0.7964,0.0,0.0,0.0,3.831944933242503,24.934110787595273,28.75244179582502
2020-06-28,89.3433354695638,86.96666717529297,88.49666595458984,88.68000030517578,6955766.666666666,87.82851664225261,0.09,0.7964,0.7964,0.0,0.0,0.0,4.112351809465175,23.317427968017128,29.362543481891592
2020-06-29,89.1500015258789,86.68000030517578,88.20999908447266,89.01000213623047,5870400.0,88.15534973144531,0.09,0.7964,0.7964,0.0,0.0,0.0,4.3927586856878476,21.700745148438983,29.972645167958166
