Date,Adj Close,Volume,Surprise_EPS,Total Sentiment,Avg Sentiment,Weekly Sentiment,Monthly Sentiment,Quarterly Sentiment,weekly stock,monthly stock,quarterly stock
2020-06-01,351.88006591796875,9746900.0,0.11,2.295,0.765,1.3933789591995194,5.172133406234172,1.3933789591995194,6.413338784427886,16.05577461886426,58.68901754196687
2020-06-02,352.6392517089844,9783000.0,0.11,2.295,0.765,1.3933789591995194,5.172133406234172,1.3933789591995194,-0.2831086006288206,18.639993499077434,56.92707828964466
2020-06-03,350.4115905761719,9136000.0,0.11,2.295,0.765,1.3933789591995194,5.172133406234172,1.3933789591995194,1.90519536743856,21.088359836328774,57.05742244554591
2020-06-04,350.4515686035156,10607000.0,0.11,2.295,0.765,1.3933789591995194,5.172133406234172,1.3933789591995194,4.645539198214636,21.083106625911725,62.32539334147654
2020-06-05,356.5879211425781,12043700.0,0.11,2.295,0.765,1.3933789591995194,5.172133406234172,1.3933789591995194,1.6648048259459207,23.433304466457898,59.78153603442732
2020-06-08,351.9906921386719,9693400.0,0.11,2.295,0.765,1.3933789591995194,5.172133406234172,1.3933789591995194,4.894940892737327,27.51560144064118,60.13022680448839
2020-06-09,361.62493896484375,11712200.0,0.11,2.295,0.765,3.06,5.172133406234172,1.3933789591995194,1.901394175696552,24.770614949240176,54.4790993479512
2020-06-10,374.44732666015625,15804500.0,0.11,0.7636,0.3818,2.9642,5.172133406234172,1.3933789591995194,-1.1263263158838424,21.01849323832569,47.49654642380657
2020-06-11,351.6408996582031,14591300.0,0.11,0.7636,0.3818,2.7726,5.172133406234172,1.3933789591995194,8.304667127617114,27.321294409258908,53.49479790487695
2020-06-12,357.0876159667969,14252900.0,0.11,0.7636,0.3818,2.4852000000000003,5.172133406234172,1.3933789591995194,5.793455918944689,24.993011309158916,52.80810341160069
2020-06-15,366.73193359375,10000100.0,0.11,0.7636,0.3818,2.102,5.172133406234172,1.3933789591995194,0.673109056848457,18.272229707868938,47.472895227722695
2020-06-16,362.5244140625,13392900.0,0.11,0.7636,0.3818,1.8146,5.172133406234172,1.3933789591995194,4.647956091319281,26.153714054818504,47.37825779513775
2020-06-17,369.2204284667969,10188300.0,0.11,0.7636,0.3818,1.6230000000000002,5.172133406234172,1.3933789591995194,-0.8770012104691323,23.895627722677347,47.1883517245569
2020-06-18,368.5008544921875,6360200.0,0.11,0.7636,0.3818,1.5272000000000001,5.172133406234172,1.3933789591995194,-0.19527063935875635,25.450209837883715,42.60340093395995
2020-06-19,370.2298278808594,13104000.0,0.11,0.7636,0.3818,1.5272000000000001,5.172133406234172,1.3933789591995194,2.5536505999040036,33.210967869194825,44.69707479361283
2020-06-22,380.843505859375,9961700.0,0.11,-0.9534,-0.23835,1.3721625000000002,5.172133406234172,1.3933789591995194,0.03412001141073186,28.698134858183195,32.58223099039383
2020-06-23,377.77532958984375,9377700.0,0.11,1.6102,0.8051,1.32295,5.172133406234172,1.3933789591995194,1.7169318670367792,28.44973342632997,37.861345501093716
2020-06-24,369.200439453125,11234300.0,0.11,1.6102,0.8051,1.3795625,5.172133406234172,1.3933789591995194,6.5372757059867945,31.4601304682773,35.75604482077971
2020-06-25,379.3743896484375,9401800.0,0.11,1.5812,0.7906,1.5383749999999998,5.172133406234172,1.3933789591995194,4.022655642915421,33.65121539592675,32.60815809076093
2020-06-26,365.98236083984375,14802100.0,0.11,1.5812,0.7906,2.1094625000000002,5.172133406234172,1.3933789591995194,11.58929198307944,38.94319037465885,42.25445715700884
2020-06-29,367.7812805175781,8556200.0,0.11,1.5812,0.7906,2.5711,5.172133406234172,1.3933789591995194,14.228254724719177,38.58696089609746,49.98236312837527
2020-06-30,379.6842041015625,9197300.0,0.11,1.5812,0.7906,2.9232875000000003,5.172133406234172,1.3933789591995194,10.334033892398114,34.484489480843614,49.13254776838662
