,High,Low,Open,Close,Volume,Adj Close,short-term stock,mid-term stock,long-term stock
2019-02-13,96.7699966430664,93.38500213623047,96.61000061035156,94.72000122070312,2889700.0,94.72000122070312,-0.9501705176099504,-5.257604827653977,9.353885658961559
2019-02-14,96.26000213623047,93.66999816894531,93.87999725341797,95.22000122070312,611500.0,95.22000122070312,-3.0875891658432604,-4.0117618628990925,10.85905923685544
2019-02-15,96.33000183105469,94.4000015258789,96.0,96.33000183105469,847900.0,96.33000183105469,-1.650580231560396,-8.149069163196492,15.571472765366778
2019-02-16,,,,,,,,,
2019-02-17,,,,,,,,,
2019-02-18,,,,,,,,,
2019-02-19,96.29000091552734,93.73999786376953,95.9000015258789,95.02999877929688,738100.0,95.02999877929688,-0.6629456608550638,,15.174153797934
2019-02-20,96.9800033569336,93.55000305175781,95.68000030517578,93.81999969482422,829700.0,93.81999969482422,2.0891058312173327,-4.124923000607863,20.880413590926374
2019-02-21,93.72000122070312,91.66999816894531,93.43000030517578,92.27999877929688,1426100.0,92.27999877929688,2.0697915988029756,-1.181183736789523,22.355879015725417
2019-02-22,94.94999694824219,92.08999633789062,92.94999694824219,94.73999786376953,984000.0,94.73999786376953,1.1399639596864524,-2.2588130017963786,17.416086523166292
2019-02-23,,,,,,,,,
2019-02-24,,,,,,,,,
2019-02-25,97.072998046875,94.30899810791016,95.72000122070312,96.11000061035156,623100.0,96.11000061035156,-3.475188790005501,,
2019-02-26,96.70700073242188,94.27999877929688,96.12999725341797,94.4000015258789,861300.0,94.4000015258789,-0.8050869957053137,,
2019-02-27,95.9749984741211,93.5,93.73999786376953,95.77999877929688,567400.0,95.77999877929688,-4.938396103385068,-5.178533250874059,17.707245041371426
2019-02-28,96.0,93.55000305175781,95.43000030517578,94.19000244140625,2693700.0,94.19000244140625,-3.291226269416521,-1.7199306769206244,16.55164660133527
2019-03-01,96.43499755859375,93.86000061035156,95.05999755859375,95.81999969482422,1657300.0,95.81999969482422,-5.458154219985972,-0.40701251397468285,15.184724585783671
2019-03-02,,,,,,,,,
2019-03-03,,,,,,,,,
2019-03-04,99.63999938964844,89.60099792480469,97.05999755859375,92.7699966430664,1820300.0,92.7699966430664,0.8623510625270723,,
2019-03-05,94.22000122070312,90.81400299072266,93.0999984741211,93.63999938964844,827700.0,93.63999938964844,-3.3212309169401406,,9.44041437943707
