,High,Low,Open,Close,Volume,Adj Close,short-term stock,mid-term stock,long-term stock
2019-02-13,171.0500030517578,168.99000549316406,169.91000366210938,169.39999389648438,8661800.0,169.39999389648438,0.7733251857041535,5.531293219350595,3.2113356773380315
2019-02-14,168.5,166.61000061035156,167.63999938964844,168.3800048828125,8722100.0,168.3800048828125,1.9479740374040593,5.760777210449126,5.475710270420751
2019-02-15,168.77000427246094,165.41000366210938,168.61000061035156,166.14999389648438,12099500.0,166.14999389648438,6.482097302495793,6.548302908509895,5.669583974588215
2019-02-16,,,,,,,,,
2019-02-17,,,,,,,,,
2019-02-18,,,,,,,,,
2019-02-19,171.14999389648438,166.5,166.97999572753906,170.17999267578125,12982300.0,170.17999267578125,7.8505119199319715,,-5.59995251466074
2019-02-20,172.67999267578125,170.61000061035156,171.0,170.7100067138672,12454900.0,170.7100067138672,8.124886984765615,5.963325098360683,-4.264550261712668
2019-02-21,171.77999877929688,169.8000030517578,171.0,171.66000366210938,8434800.0,171.66000366210938,6.623555210663907,5.8720736432558125,-7.474077570398341
2019-02-22,177.02000427246094,172.52000427246094,172.8000030517578,176.9199981689453,16175600.0,176.9199981689453,3.933985296122886,0.7913232928798326,-11.824552557912806
2019-02-23,,,,,,,,,
2019-02-24,,,,,,,,,
2019-02-25,183.72000122070312,180.72999572753906,181.25999450683594,183.25,22831800.0,183.25,2.1828103683492497,,
2019-02-26,184.35000610351562,179.3699951171875,179.7899932861328,183.5399932861328,13871000.0,183.5399932861328,0.79547061527407,,
2019-02-27,184.92999267578125,180.8800048828125,181.72000122070312,184.5800018310547,16741600.0,184.5800018310547,-0.22212788928491273,1.0401983692159018,-16.1285101187231
2019-02-28,184.3000030517578,181.47000122070312,183.00999450683594,183.02999877929688,12370400.0,183.02999877929688,-3.119702504048752,2.2728534611015507,-16.691254578762212
2019-03-01,186.89999389648438,183.3800048828125,185.08999633789062,183.8800048828125,14348500.0,183.8800048828125,-4.812924662013018,1.2562527176709188,-17.843156780153286
2019-03-02,,,,,,,,,
2019-03-03,,,,,,,,,
2019-03-04,187.33999633789062,184.4600067138672,186.0,187.25,14761700.0,187.25,-3.6528685382593453,,
2019-03-05,188.0800018310547,185.0,186.94000244140625,185.0,11513200.0,185.0,-2.362159522804054,,-18.967565588048988
2019-03-06,185.58999633789062,183.02000427246094,184.3800048828125,184.1699981689453,10009100.0,184.1699981689453,-1.8841294755945954,-0.5972692923184503,-16.300159945119063
2019-03-07,181.8000030517578,176.72999572753906,180.91000366210938,177.32000732421875,16488900.0,177.32000732421875,1.714410760526516,4.771030400201568,-14.476659354518484
2019-03-08,175.35000610351562,171.56500244140625,171.56500244140625,175.02999877929688,14674200.0,175.02999877929688,3.393705354986755,7.153061966393526,-13.443409097526704
2019-03-09,,,,,,,,,
2019-03-10,,,,,,,,,
2019-03-11,181.72000122070312,177.5800018310547,177.8300018310547,180.41000366210938,13764000.0,180.41000366210938,0.7870950280588835,,
2019-03-12,182.17999267578125,179.50999450683594,182.0399932861328,180.6300048828125,8660000.0,180.6300048828125,0.8359599546130655,,-11.504178828306147
2019-03-13,182.53500366210938,179.25999450683594,180.72999572753906,180.6999969482422,8868200.0,180.6999969482422,0.32097500877148166,2.5899324923125513,-9.98893378892965
2019-03-14,180.82000732421875,178.00999450683594,179.05999755859375,180.36000061035156,9272000.0,180.36000061035156,0.632068854397092,3.8423112953701724,-11.266360199298262
